# CPM = count / (column sum over ALL genes in the merged Salmon gene-count table) * 1e6; source table = <project>/results/trail2/star_salmon/salmon.merged.gene_counts.tsv
trial	sample	cell_type	n_cells	prep_status	library_total_counts	tissue_verdict	moe_panel_max_cpm	vno_panel_max_cpm	tissue_floor_cpm	tissue_reason	Trpc2_cpm	Vmn1r_sum_cpm	Vmn2r_sum_cpm	Olfr_sum_cpm	Adcy3_cpm	Cnga2_cpm	Gnal_cpm	Omp_cpm	Gnai2_cpm	Gnao1_cpm	Actb_cpm	Actg1_cpm	Acta1_cpm	Acta2_cpm	Actc1_cpm	Actg2_cpm	actin_sum_cpm	Trpc2_reads	Gnai2_reads	Gnao1_reads	trpc2_exact_zero	gnai2_gnao1_ratio	gnai2_gnao1_ratio_str	ratio_low_support	ratio_support_reads	sort_verdict	sort_reason	population_call	population_note	library_status	library_reason	suppress_biology	Vmn1r_n_genes	Vmn2r_n_genes	Olfr_n_genes
trial2	nontarget100cells_S8	nontarget	100	ok	25020072.01799997	no_tissue_signal	33.55533906521152	0.23980746321127583	100.0	both panels below the 100 CPM floor (MOE max 33.6, VNO-specific max 0.2): this library carries no tissue information either way -- not evidence of the wrong tissue	0.23980746321127583	0.15987164214085056	0.0	3.796951500845201	0.0	0.0	33.55533906521152	0.03996791053521264	165.42714173733458	0.0	147.7674403710825	3259.4804260087444	0.07993582107042528	492.27556144279106	0.0	0.0	3899.6033636436887	6.0	4138.999	0.0	False	inf	infinity	True	0.0	PASS	nontarget Trpc2 0.24 CPM < 10	V1R_dominant	Gnao1 = 0 CPM; ratio reported as infinity (Gnai2 = 165.4 CPM). Not a division error -- V2R marker genuinely absent.	OK	actin sum 3899.6 CPM >= 100	False	317	220	1257
trial2	target100cellsRep1_S6	target	100	ok	15348387.969000023	VNO_dominant_mixed	180.08405870262087	4736.21230756106	100.0	both panels above floor but VNO-specific 4736.2 CPM exceeds MOE 180.1 CPM by more than 3x: VNO with a real minor MOE component (sort-purity information, not a tissue failure)	1293.01227204338	4736.21230756106	0.06515342210659221	177.21730812993079	17.002632493202622	180.08405870262087	136.7506479663706	694.20971254574	192.78897601340634	0.4560739547461455	186.05321977576054	2405.793043189912	0.0	0.0	0.0	0.0	2591.846262965673	19845.654	2959.0	7.0	False	422.71428571428567	422.7:1	True	7.0	PASS	target Trpc2 1293.0 CPM > 1000	V1R_dominant	Gnai2:Gnao1 = 422.71 (thresholds >2 V1R, <0.5 V2R) -- LOW SUPPORT: only 7 raw Gnao1 reads, so the ratio magnitude is Poisson-unstable (+/-1 read shifts it by ~14%); the direction of the call is robust, the exact ratio is not.	OK	actin sum 2591.8 CPM >= 100	False	317	220	1257
trial2	target100cellsRep2_S7	target	100	ok	25222173.953999925	VNO_dominant_mixed	283.6393093254939	6036.037824402377	100.0	both panels above floor but VNO-specific 6036.0 CPM exceeds MOE 283.6 CPM by more than 3x: VNO with a real minor MOE component (sort-purity information, not a tissue failure)	1476.0685208142352	6036.037824402377	19.94276944237118	68.66973493874131	119.21010478651338	283.6393093254939	153.8725411646969	322.85083810979825	192.44970750153024	16.96923511750359	88.29881215083807	2114.286425002751	1.7445760258513254	7.652869270984832	0.0	0.0	2211.9826824504253	37229.657	4854.0	428.001	False	11.341094997441598	11.3:1	False	428.001	PASS	target Trpc2 1476.1 CPM > 1000	V1R_dominant	Gnai2:Gnao1 = 11.34 (thresholds >2 V1R, <0.5 V2R)	OK	actin sum 2212.0 CPM >= 100	False	317	220	1257
trial2	target2cellsRep1_S3	target	2	ok	17410598.004000004	VNO	0.057436281038150135	1029.1863608523527	100.0	VNO-specific panel 1029.2 CPM at/above floor with MOE panel 0.1 below it	1029.1863608523527	771.6371945933994	0.40205396726705095	0.057436281038150135	0.057436281038150135	0.0	0.057436281038150135	0.11487256207630027	3602.231237869662	0.0	38.66380694364114	897.759801036642	0.0	0.0	0.0	0.0	936.4236079802831	17918.75	62717.0	0.0	False	inf	infinity	True	0.0	PASS	target Trpc2 1029.2 CPM > 1000	V1R_dominant	Gnao1 = 0 CPM; ratio reported as infinity (Gnai2 = 3602.2 CPM). Not a division error -- V2R marker genuinely absent.	OK	actin sum 936.4 CPM >= 100	False	317	220	1257
trial2	target2cellsRep2_S4	target	2	suspect_failed_prep	12550033.992000012	VNO	0.07968105908218635	501.5125061822218	100.0	VNO-specific panel 501.5 CPM at/above floor with MOE panel 0.1 below it	0.1593621181643727	501.5125061822218	0.07968105908218635	0.07968105908218635	0.0	0.0	0.0	0.0	0.07968105908218635	0.0	0.5577674135753045	0.3187242363287454	0.0	0.0	0.0	0.0	0.8764916499040498	2.0	1.0	0.0	False	inf	infinity	True	0.0	FAIL	target Trpc2 0.16 CPM <= 100; no VNO-neuron signal	V1R_dominant	Gnao1 = 0 CPM; ratio reported as infinity (Gnai2 = 0.1 CPM). Not a division error -- V2R marker genuinely absent.	FAILED	target sample with actin sum 0.9 CPM < 100 AND Trpc2 0.16 CPM < 10: empty/failed library, no biology may be reported	True	317	220	1257
trial2	target2cellsRep3_S5	target	2	suspect_failed_prep	8162002.000000001	no_tissue_signal	4.288163614760203	1.4702275250606405	100.0	both panels below the 100 CPM floor (MOE max 4.3, VNO-specific max 1.5): this library carries no tissue information either way -- not evidence of the wrong tissue	0.3675568812651601	1.4702275250606405	0.0	4.288163614760203	0.12251896042172004	0.0	0.0	0.0	0.3675568812651601	0.0	130.85024973039702	0.2450379208434401	0.12251896042172004	0.0	0.0	0.0	131.21780661166218	3.0	3.0	0.0	False	inf	infinity	True	0.0	FAIL	target Trpc2 0.37 CPM <= 100; no VNO-neuron signal	V1R_dominant	Gnao1 = 0 CPM; ratio reported as infinity (Gnai2 = 0.4 CPM). Not a division error -- V2R marker genuinely absent.	OK	actin sum 131.2 CPM >= 100	False	317	220	1257
